Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
25,0,1,1,3,45,8,1,0
62,0,1,1,5,151,20,1,0
54,1,0,1,3,54,18,1,0
74,0,1,1,2,52,8,1,0
40,0,1,1,3,117,18,0,1
69,1,1,1,4,102,20,1,0
50,1,1,1,5,108,12,0,0
53,1,1,0,1,100.5,20,1,1
41,1,1,1,6,148,15,0,1
60,1,1,1,3,127,20,0,1
53,1,1,1,4,76,16,1,1
64,1,0,1,3,218,20,0,0
43,1,1,0,2,159,20,1,0
38,1,1,1,4,137,18,1,0
60,1,0,1,2,76,20,0,0
59,1,1,1,3,99,20,1,0
43,1,1,0,3,12,18,1,0
49,1,1,1,2,115,18,0,1
27,1,1,1,3,220,8,0,0
52,1,0,1,5,62,16,0,1
40,1,1,1,3,85,15,0,1
65,0,0,1,3,49,20,0,0
39,1,1,1,7,183,15,0,0
60,1,0,1,4,136,20,1,0
73,1,1,1,3,270,8,0,0
36,1,1,1,4,78.5,18,1,0
62,1,1,1,6,75,16,1,1
47,1,1,0,1,492,20,1,0
56,1,1,1,2,19,20,0,1
75,1,1,0,2,4,20,0,1
41,0,1,1,7,14,8,0,0
62,0,1,1,6,18,8,0,0
42,1,1,1,3,5,15,0,1
48,1,0,1,5,48,18,1,0
34,0,1,1,2,294,9,0,0
59,1,0,1,2,41,20,0,0
67,0,1,0,2,50,20,0,1
62,1,0,0,1,41,20,0,0
32,1,1,1,3,66.5,8,1,0
48,1,0,0,3,101,18,0,0
40,1,1,0,1,12,9,1,0
59,1,1,1,7,75,16,1,1
61,1,1,1,3,6,20,0,1
63,1,1,1,3,27,20,1,0
60,1,1,0,1,72,8,0,0
20,1,1,1,2,44,17,1,0
50,1,0,1,3,35,20,0,0
66,0,1,0,1,124,10,1,0
64,1,1,0,1,12,20,1,0
47,1,1,1,7,65,13,1,1
49,1,1,1,2,7,12,1,0
46,1,0,1,7,95,20,0,0
47,0,0,1,6,5,8,0,0
34,0,1,1,4,83,15,0,1
56,0,1,1,4,74,13,0,1
43,1,1,1,7,90,8,0,0
56,1,1,1,2,66,18,0,1
53,1,1,1,2,10,20,1,0
69,1,0,1,3,110,20,0,0
48,0,1,1,3,22,8,0,0
32,1,1,1,6,222,15,1,0
62,1,0,0,6,142,16,0,1
28,0,1,1,5,64,8,1,0
58,1,1,1,2,4,18,0,1
53,1,1,0,2,6,8,1,0
60,1,1,0,1,8,8,0,0
42,1,1,1,3,35,18,0,1
62,0,0,1,4,12,20,0,0
53,1,1,0,1,49,20,0,1
32,1,1,1,3,141,18,1,0
48,1,1,0,3,28,9,1,0
53,1,1,0,3,19.5,16,1,1
55,1,0,1,5,26,16,0,1
67,0,1,1,3,20,8,0,0
55,1,1,1,3,132,12,1,0
23,1,0,1,3,155,15,1,1
54,1,1,1,3,24,8,0,0
41,1,1,1,4,212,15,0,0
60,1,1,1,5,155,16,1,1
59,1,1,1,2,82,10,0,0
48,1,1,1,5,104,20,1,0
39,1,1,1,3,163,18,0,1
22,1,1,1,3,117,15,0,1
48,0,1,1,4,49,20,0,1
60,1,0,1,2,66,16,0,1
48,1,1,1,4,63,15,0,1
49,1,1,1,3,110,15,0,1
54,1,1,1,3,48,20,1,0
39,1,1,1,4,114,12,0,0
49,1,1,1,5,85,13,0,1
33,1,1,0,1,38.5,8,0,0
49,1,1,1,6,17.5,9,0,0
45,1,1,0,1,41,18,0,1
40,0,1,1,3,183,15,0,0
55,1,1,1,5,75,16,1,1
68,1,1,1,2,45,20,1,0
59,1,1,0,1,108,20,0,1
40,0,1,0,2,4,8,0,0
62,1,1,1,3,143,10,1,0
36,1,1,1,5,86,15,0,1
65,1,1,1,3,159,16,1,1
34,1,1,0,1,190,18,0,1
59,1,1,1,5,114,15,0,1
55,1,1,1,4,144,12,1,0
41,0,1,0,1,7,18,0,1
41,1,0,1,4,58,18,0,0
57,1,1,1,5,55,18,0,1
57,1,0,1,3,64,20,1,0
55,1,1,1,3,67,20,0,1
55,1,1,0,2,36,20,1,0
43,1,1,1,4,30,16,1,1
57,1,0,1,4,61,20,1,0
39,1,0,1,3,140,18,0,0
32,0,1,1,2,51,18,1,0
49,1,1,0,7,134,13,1,1
36,0,1,1,2,46.5,12,1,0
50,1,1,0,1,80,20,0,1
58,1,1,1,3,57,8,0,0
69,1,1,1,5,69,20,0,1
49,1,1,1,2,31,20,1,0
34,1,1,1,2,65.5,9,1,0
65,0,1,0,2,10,8,1,0
49,1,1,1,6,112,20,1,0
66,0,1,1,4,162,16,0,1
45,0,1,1,4,41,9,1,0
52,1,0,1,2,33,18,0,0
24,1,1,1,4,55.5,17,0,0
57,0,1,1,3,53,13,0,1
33,1,0,0,1,74,15,0,1
51,1,1,1,5,71,20,1,0
22,1,1,1,4,75,14,0,1
60,1,0,1,3,85,16,0,1
66,0,0,1,4,31,20,0,0
55,0,1,1,3,25,8,0,0
42,0,1,0,2,28,15,1,1
52,1,1,1,3,25,20,1,0
60,0,1,0,1,30,8,1,0
46,1,1,0,1,122,18,1,0
49,1,1,0,1,162,18,1,0
46,1,1,1,3,66,15,1,1
63,1,1,1,5,85,20,1,0
23,1,1,0,1,12.5,14,0,1
56,1,0,1,3,177,18,0,0
30,0,1,1,6,142,8,0,0
36,0,1,1,2,32,9,0,0
50,1,1,1,7,134,15,0,1
72,1,1,0,1,17,10,0,0
56,1,1,1,5,7,20,0,1
26,1,1,0,2,55,17,1,0
30,1,1,1,6,246,12,1,0
44,1,1,1,5,137,18,1,0
64,1,1,1,4,120,20,1,0
57,1,1,1,3,67,18,0,1
41,1,1,1,6,212,15,1,0
64,1,1,0,1,22,20,1,1
46,1,1,1,7,82,12,1,0
64,0,1,0,2,18,8,0,0
52,1,1,0,1,133,18,1,0
40,0,1,1,6,82,12,1,0
28,0,1,1,4,180,12,0,0
44,1,1,1,5,6,15,0,1
45,1,1,0,5,96.5,20,1,0
47,1,1,0,6,60,13,1,1
49,1,1,1,5,56,8,1,0
25,1,0,1,5,47,12,0,0
51,0,1,0,2,54,8,1,0
59,1,1,1,3,60,20,1,0
54,1,1,0,2,102,9,0,0
73,1,1,0,2,39.5,20,0,1
45,1,1,0,4,55,20,1,0
76,1,1,1,3,45,20,1,0
47,1,1,1,2,165,18,1,0
49,1,1,1,7,125,15,1,1
43,0,1,1,6,90,18,0,1
57,0,1,0,1,6,8,1,0
74,1,1,1,4,50,20,0,1
36,1,1,1,3,9,8,0,0
34,1,1,1,4,42,15,0,1
60,0,1,1,2,59,20,1,0
59,0,1,0,3,134,20,0,1
51,1,1,0,1,56,20,1,0
45,0,0,1,6,59,15,0,1
46,0,1,1,5,54,8,0,0
58,1,1,0,2,84,20,0,1
63,0,1,0,2,14,8,1,0
44,1,1,0,1,18,20,1,0
61,1,1,0,1,46,20,1,0
55,1,0,1,4,101,13,0,1
56,0,0,1,3,109,18,1,0
47,1,1,1,6,178.5,15,1,0
32,1,1,0,4,38,18,1,0
39,1,1,1,2,178,15,1,0
73,1,1,1,3,54,20,1,0
61,1,1,1,6,78,13,1,1
53,1,1,1,4,149,20,0,1
46,1,1,1,4,53,18,1,0
61,1,0,1,3,163,13,0,1
57,1,1,0,1,82,20,1,0
38,0,1,0,1,5,8,1,0
52,0,1,1,5,32,8,1,0
42,1,1,1,5,102,20,0,1
54,1,1,0,1,8,18,1,0
50,1,1,1,3,55,20,0,1
46,1,0,0,5,41,15,1,1
45,1,0,1,4,299,15,0,0
61,1,1,0,3,55,8,0,0
67,1,0,1,5,58,13,1,1
49,0,1,1,6,76,8,1,0
24,1,1,1,3,164,15,0,1
48,1,0,1,6,160,18,1,0
48,0,1,1,3,149,15,1,1
40,1,1,1,6,91,12,0,0
49,0,0,0,5,24,20,1,1
72,1,1,0,5,13,20,1,0
49,1,1,0,3,139.5,9,1,0
43,1,1,1,4,95,18,0,1
40,1,1,1,5,159,8,1,0
70,1,1,1,3,40,20,0,1
47,0,1,1,4,62.5,8,0,0
34,1,0,1,5,54,15,1,1
48,1,1,1,4,186,12,1,0
58,1,1,1,3,135,10,0,0
30,1,1,1,5,43,15,0,1
34,1,1,1,5,86,18,0,1
30,1,0,1,5,36,18,1,1
41,1,0,1,5,84,15,1,1
48,1,1,1,6,90.5,9,1,0
58,1,1,1,2,39,18,1,0
46,1,1,1,2,157,15,0,1
56,1,1,1,3,123,16,1,1
55,0,1,1,3,28,8,1,0
48,1,1,1,3,49,18,0,1
50,1,0,0,4,107,20,1,0
39,1,1,1,2,178.5,18,1,0
44,1,1,1,6,143,15,1,1
36,1,1,1,3,21,9,1,0
71,1,0,1,5,95,20,0,0
43,1,1,1,2,70,18,1,0
40,1,0,1,3,150,12,1,0
46,1,1,1,5,117,12,1,0
53,1,1,0,2,84,20,0,1
49,0,1,1,3,161,20,0,1
27,1,0,1,3,51,14,1,1
66,1,1,0,3,9,20,0,1
56,1,1,0,4,29,20,1,0
50,1,1,0,1,46,20,1,0
40,1,1,1,7,118,18,1,0
61,1,1,0,2,81,20,0,1
44,1,1,1,3,103,13,1,1
47,1,1,1,6,70,12,0,0
32,1,1,1,5,128,15,1,1
39,0,1,1,6,100,8,0,0
40,1,1,1,7,107,18,0,1
43,1,0,1,3,91,13,1,1
63,1,1,1,7,99,16,1,1
64,1,1,1,2,102,20,0,1
51,1,1,1,3,20,16,1,1
66,1,0,1,2,118,20,0,0
32,1,0,0,2,21,8,0,0
68,1,1,0,2,28,20,0,1
38,1,0,0,2,65,8,1,0
46,1,1,1,5,263,15,0,0
47,1,1,1,4,115,15,1,1
65,0,1,1,3,17,20,0,1
51,1,1,1,5,136,8,0,0
43,1,0,0,4,87,18,0,0
54,1,1,0,5,38,20,0,1
53,1,0,1,4,103,20,1,0
39,1,1,1,3,186,12,0,0
38,1,1,1,6,84,15,0,1
60,1,1,1,2,6,20,0,1
49,1,1,1,4,161,18,0,1
42,1,0,1,4,84,15,1,1
33,1,1,1,2,71,18,0,1
51,0,1,0,1,14,8,1,0
44,0,0,0,3,98,18,0,0
50,1,1,1,2,105,18,0,1
53,0,1,0,1,18,8,0,0
68,0,1,1,3,469,20,0,0
55,0,1,0,1,36,10,1,0
34,1,1,1,4,100,12,0,0
36,1,1,1,2,154,15,1,1
73,1,1,1,3,87,13,0,1
38,1,1,1,3,92,15,0,1
51,1,1,1,2,12,20,0,1
49,1,1,1,5,104,18,1,0
43,1,1,1,4,215,12,0,0
55,1,1,1,3,36,20,1,0
32,1,1,1,5,138,15,0,1
51,1,1,1,3,91,20,0,1
41,1,1,1,4,87,20,1,0
41,1,1,1,4,87,8,0,1
61,0,1,0,2,8,8,0,0
49,1,1,1,3,114,18,1,0
26,1,1,1,2,122,14,1,1
52,1,1,1,4,144,8,0,1
65,0,1,0,3,57.5,20,1,0
40,1,1,1,4,40,15,0,1
38,1,0,1,2,119,15,0,1
60,1,1,0,1,59.5,20,0,1
65,1,0,0,3,10,8,0,0
62,1,1,1,2,128,20,0,1
56,1,1,1,3,127,16,1,1
41,1,1,1,7,115,15,0,1
46,0,1,1,2,159,8,0,0
33,1,1,0,2,28,15,1,1
51,1,1,0,1,37,20,0,1
46,1,0,1,6,157,15,1,1
67,1,0,1,6,89,16,0,1
56,1,1,1,2,86,13,1,1
47,1,1,1,5,70,12,0,0
37,1,1,1,3,64,18,1,0
36,1,1,1,3,102,15,0,1
47,1,1,1,2,27,18,1,0
34,1,1,0,4,109,12,0,0
31,1,1,1,2,67.5,12,0,0
45,1,1,1,3,211,18,1,0
35,1,1,1,3,83,12,0,0
32,0,0,1,5,78,8,1,0
42,1,1,1,3,106,16,0,1
45,1,1,1,5,153,15,0,1
64,1,1,0,2,39,20,0,1
53,1,1,1,4,20,18,0,1
58,0,0,1,5,17,20,0,0
46,1,1,1,4,154,15,1,1
34,1,1,1,5,115,12,1,0
43,1,1,0,2,11,9,1,0
48,1,0,0,5,168,18,1,0
61,1,0,0,1,95,20,0,0
62,1,1,0,2,44,20,0,1
50,0,1,1,2,139,8,0,0
60,1,1,0,1,18,20,0,1
57,1,1,1,6,184,15,0,0
53,1,1,1,3,19,18,1,0
53,1,0,1,2,51,20,1,0
30,1,1,1,4,33,15,0,1
42,1,1,1,5,97,15,0,1
40,1,0,1,2,65.5,18,0,0
47,1,1,0,1,35,13,0,1
47,1,1,1,4,54,9,1,0
47,1,1,1,2,70,20,0,1
36,1,1,0,6,32,8,0,0
59,1,1,0,1,86,20,1,0
67,1,1,1,3,115,20,0,1
40,1,1,0,1,34,18,0,1
40,1,0,1,7,138,12,0,0
29,1,0,1,3,118,15,0,1
37,1,1,1,4,34,8,0,0
28,1,1,1,3,321,12,1,0
47,1,1,1,5,6,12,1,0
45,1,1,0,1,58,20,0,1
66,1,1,0,5,97,20,0,1
61,1,0,1,3,90,8,1,0
35,1,1,1,7,35,12,0,0
45,1,1,1,6,125,15,1,1
39,1,1,1,5,127,15,1,1
44,1,1,1,7,60.5,15,1,1
65,1,1,1,2,14,20,0,1
51,1,0,1,6,198,15,1,0
54,1,1,1,2,140,18,0,1
51,1,1,1,5,72,15,1,1
60,1,1,1,3,101,20,0,1
49,1,1,0,1,65,15,1,1
57,1,1,1,4,80,20,0,1
61,1,0,1,4,42,13,0,1
45,1,1,1,5,158,15,0,1
63,1,1,1,5,155,16,0,1
54,0,1,1,2,8,18,0,1
36,1,1,1,4,125,15,0,1
62,1,1,1,4,71,20,0,1
45,1,1,1,3,56,18,0,1
29,1,1,1,6,158,8,0,0
41,1,1,0,1,93.5,18,0,1
70,1,1,1,5,292,20,1,0
49,0,0,1,3,144,13,1,1
39,1,1,0,7,95,15,1,1
41,0,1,1,4,85,8,0,0
33,0,1,1,3,119,8,1,0
28,0,1,0,4,15,8,1,0
35,1,1,1,4,41,18,1,0
49,1,1,0,4,49,15,1,1
29,1,1,1,3,49,18,1,0
44,1,1,1,3,75,18,0,1
34,1,1,1,4,55,15,1,1
39,1,1,0,1,17,8,1,0
42,0,1,1,4,33,8,1,0
44,1,1,0,5,123,15,1,1
62,0,1,0,2,20,8,0,0
55,1,1,0,1,15,8,0,1
55,1,1,1,2,66,20,1,0
41,1,1,0,1,44.5,18,1,0
58,1,1,1,6,74,16,0,1
54,1,0,0,5,15,16,1,1
50,1,1,1,5,313,15,1,0
53,1,1,1,4,126,16,0,1
47,0,1,1,7,177,20,0,1
45,1,1,1,5,101,15,0,1
56,1,0,1,3,96.5,18,0,0
55,1,1,1,4,179,18,0,1
41,1,1,1,2,69,9,1,0
44,1,1,1,4,124,20,1,0
37,1,1,1,3,90,12,0,0
54,1,0,1,4,57,20,0,0
47,1,0,0,4,85,16,1,1
42,1,1,1,6,118,15,1,1
42,1,1,0,3,48,18,1,0
47,1,1,1,2,89,15,1,1
46,1,0,1,5,111,20,0,0
42,1,1,0,1,33,18,1,0
50,1,1,1,3,334,18,0,0
45,1,0,1,4,191,20,0,0
48,1,0,1,6,73,12,0,0
29,1,1,1,2,137,12,0,0
65,1,0,1,5,174,20,1,0
61,1,1,1,6,71,13,0,1
47,1,1,0,1,87,9,1,0
40,1,1,1,7,412,15,1,0
61,1,1,1,2,60,20,0,1
42,1,1,1,3,75,12,1,0
56,1,0,1,5,84,18,1,0
60,0,1,1,6,63,8,1,0
52,1,0,0,1,66.5,18,1,0
62,1,1,0,1,134,20,1,0
44,1,1,1,3,66,18,0,1
69,1,1,0,5,5,20,0,1
39,1,1,1,3,497,8,1,0
61,1,1,1,5,93,20,0,1
63,1,1,1,3,179,20,0,1
52,1,1,1,3,5,20,0,1
38,1,1,1,5,111,15,1,1
60,1,1,0,2,80,20,1,0
48,1,1,1,4,82,20,1,0
27,0,0,0,4,5,18,0,0
42,0,0,1,7,76,15,0,1
54,0,0,1,4,24,18,1,0
61,1,0,1,4,160,20,0,0
43,1,0,1,5,240,15,0,1
41,1,1,0,1,491,18,1,0
36,1,1,1,3,137,15,0,1
38,1,0,1,3,61,15,0,1
45,0,1,0,2,87,18,0,1
63,1,1,1,2,110,20,1,0
41,1,0,1,6,167,15,0,1
58,1,0,0,1,62,20,1,0
61,1,1,1,2,177,20,0,1
50,1,1,1,4,30,20,0,1
39,1,1,1,5,87,18,1,0
44,1,1,1,6,177,8,0,0
54,1,1,1,3,66,10,1,0
62,1,1,1,3,154,16,1,1
47,0,1,1,3,60,8,0,0
71,1,1,1,4,60,20,0,1
56,1,1,1,3,38,20,1,0
60,0,1,0,4,13,20,0,1
44,1,1,1,3,63,18,1,0
70,0,1,0,1,16,8,1,0
43,1,0,1,3,132,15,0,1
65,1,1,1,5,62,16,0,1
68,1,0,1,2,186,20,0,0
28,0,1,1,3,99,8,1,0
58,1,0,1,2,126,20,0,0
36,1,1,1,3,125,15,1,1
46,1,1,1,2,113,20,1,0
44,1,0,1,2,67,18,0,0
42,1,1,1,3,79,20,0,1
53,1,0,0,2,159,20,0,0
36,1,1,1,4,137,15,1,1
64,1,0,1,3,26,20,0,0
35,0,1,0,6,87,12,0,0
36,1,1,1,5,158,18,0,1
49,1,1,1,2,17,20,1,0
58,0,0,1,2,25,8,1,0
51,1,1,1,2,84.5,10,1,0
38,1,1,1,5,45,12,0,0
35,1,1,1,5,173,15,1,1
42,1,1,1,4,34,20,0,1
66,1,1,0,1,173,8,0,0
60,1,1,1,4,4,20,0,1
48,0,0,1,3,208,20,1,0
39,1,0,1,4,157,15,1,1
41,0,1,1,3,164,18,1,0
49,1,0,1,4,63,20,0,0
43,1,1,1,3,88,8,0,1
37,1,1,1,3,116,18,1,0
44,1,1,1,2,51,15,0,1
40,0,1,0,4,49,8,0,0
36,1,1,0,3,63.5,9,0,0
61,1,1,1,2,100,16,0,1
51,1,1,1,3,60,16,1,1
35,1,1,0,1,85,15,1,1
53,1,1,1,2,172,13,1,1
37,1,1,0,1,35,18,0,1
61,1,0,1,3,134,20,0,0
48,1,0,1,5,96,15,0,1
37,0,1,0,2,4,8,0,0
66,1,0,1,4,144,20,0,0
43,1,1,1,2,284,18,0,0
50,1,1,0,1,96,20,0,1
41,1,1,1,4,111,8,1,0
49,1,1,0,5,92,16,0,1
38,1,0,1,2,117,18,0,0
67,1,0,1,2,117,20,1,0
38,1,1,1,4,159,15,0,1
50,1,1,0,3,275,8,0,0
38,1,1,1,3,54,18,1,1
26,1,1,1,2,109,18,0,1
42,1,1,1,3,145,15,1,1
39,1,1,1,6,141,15,1,1
65,1,0,1,3,65,20,1,0
57,1,1,0,1,13,8,1,0
43,1,0,1,2,89.5,20,0,0
35,1,1,1,4,169,15,1,1
43,1,0,1,3,61.5,8,0,0
35,1,0,1,5,290,12,0,0
47,1,0,1,2,154,12,1,0
55,1,1,1,2,99,20,1,0
30,1,1,1,5,314,12,0,0
40,0,1,1,3,64,8,1,0
51,1,1,1,3,59,12,1,0
67,1,1,0,4,29,20,1,0
45,1,1,0,1,42,18,0,1
32,1,1,1,4,124,15,0,1
48,1,0,1,3,57,20,1,0
50,1,0,1,2,33,16,0,1
41,1,0,1,2,481,8,1,0
52,1,1,1,2,27,20,0,1
35,1,1,1,4,43,15,1,1
55,1,0,0,2,29,10,1,0
62,1,1,1,4,36,20,1,0
56,1,1,0,1,7,20,0,1
66,1,1,1,3,413,20,1,1
55,0,1,1,4,101,18,0,1
46,1,1,1,5,75,8,0,0
64,1,0,1,3,63,20,0,0
37,1,1,1,4,110,8,0,0
47,1,1,0,1,58.5,15,0,1
68,1,0,0,1,56,8,1,0
34,1,1,1,4,111,8,0,0
42,1,0,1,2,33,8,1,0
48,1,0,1,3,174,15,0,1
27,1,1,0,1,69,18,0,1
37,1,1,1,4,196,12,1,0
60,1,1,1,5,116,20,0,1
52,1,0,1,4,36,20,0,0
45,1,1,1,3,105,18,1,0
44,1,1,0,1,62.5,18,0,1
38,1,0,1,6,27,9,1,0
50,0,1,0,1,22,8,1,0
42,0,0,0,1,59.5,8,1,0
40,1,1,1,2,66,18,0,1
42,1,1,1,2,180,12,0,0
51,1,1,1,4,198,10,0,0
36,0,1,1,3,19,8,1,0
41,0,1,1,3,148,8,1,0
46,1,1,1,3,59,18,0,1
76,1,1,0,1,130,20,0,1
59,0,0,0,2,66,8,0,0
49,1,1,1,3,124,18,1,0
62,0,1,1,2,78,8,0,0
42,1,1,1,2,157,15,0,1
47,1,1,1,3,238,15,1,0
41,1,1,0,1,12,18,0,1
35,1,1,1,3,155,15,1,1
43,0,1,0,3,34,8,0,0
54,0,0,0,1,48,8,0,0
49,1,0,1,5,128,18,1,0
39,1,1,1,5,91,15,1,1
49,1,1,1,3,94,20,0,1
64,1,1,1,2,95,20,0,1
25,1,1,1,5,127,15,1,1
57,1,1,0,4,144,18,1,0
49,1,1,0,1,124.5,15,0,1
26,1,1,0,1,45.5,8,0,0
60,0,1,1,3,149,20,1,0
46,1,1,1,4,208,15,0,0
50,1,1,1,3,165,20,0,1
55,1,1,1,3,83,18,1,0
65,0,1,0,1,14,8,1,0
37,1,0,0,2,115,15,0,1
70,1,1,1,3,26,20,0,1
35,1,1,1,5,84,15,1,1
51,1,1,1,2,158,18,0,1
27,1,1,1,4,133,12,0,0
61,0,0,1,2,126,8,1,0
50,1,1,1,2,113,8,0,1
54,1,1,1,6,97,18,1,0
57,0,1,0,2,104,8,0,0
58,1,1,1,4,232,10,0,0
54,1,1,1,6,80,8,1,0
48,0,1,1,6,63.5,20,1,0
50,1,1,1,3,78,15,0,1
52,1,0,1,5,139,18,1,0
43,1,0,1,2,106,18,1,1
35,1,0,1,2,102,18,0,0
51,1,1,1,2,155,18,1,0
38,1,1,1,5,127,15,0,1
64,1,1,1,2,42,20,0,1
53,1,1,1,4,69,15,0,1
48,1,1,1,5,101,12,0,0
33,1,1,0,1,74,9,0,0
45,1,1,0,1,317,18,0,0
68,0,1,1,2,91.5,8,1,0
50,1,0,0,1,78,20,0,0
37,1,1,1,5,47,18,1,0
50,1,1,1,2,52,18,0,1
46,1,1,1,5,132,15,0,1
42,1,1,0,4,35,18,1,0
49,1,1,1,5,127,12,1,0
38,1,1,1,4,265,15,1,0
52,1,1,1,6,304,15,1,0
51,1,1,1,4,79,20,1,0
35,1,1,1,5,28,12,1,0
33,1,1,0,4,34,15,0,1
74,0,0,1,2,68,20,0,0
52,1,1,0,4,71,10,1,0
49,1,0,1,3,40,10,1,0
53,1,1,1,4,188,16,0,0
39,1,1,1,5,65,12,0,0
47,1,1,1,2,157,18,0,1
44,0,1,1,7,137,15,1,1
48,1,1,1,5,147,15,1,1
35,1,1,1,5,313,15,0,0
46,1,1,1,2,147,12,1,0
41,1,0,1,4,56,8,0,0
46,1,1,1,5,179,15,1,0
33,1,1,1,7,75,15,0,1
69,0,1,0,3,4,8,1,0
41,1,1,0,2,57,8,0,0
68,1,1,0,1,131,20,1,0
49,1,1,0,1,45,13,0,1
54,1,1,0,2,54,20,1,0
30,1,1,1,2,173,15,0,1
40,1,1,1,3,176,12,0,0
44,1,1,1,4,105,12,0,0
40,1,1,0,1,64,18,0,1
60,1,1,1,3,93,13,0,1
37,0,1,1,4,97,15,0,1
61,1,1,1,5,72,16,1,1
52,1,0,1,3,89,20,1,0
57,1,1,1,4,106,20,1,0
48,1,1,0,2,61,12,1,0
63,1,1,1,4,238,20,1,0
30,1,1,0,3,47,15,1,1
68,1,1,1,3,162,20,1,0
31,1,1,1,4,58,15,1,1
29,1,1,1,5,157,12,1,0
57,1,1,0,6,144,20,1,0
38,1,1,1,3,84,8,1,0
28,0,1,0,3,14,8,1,0
19,1,0,0,3,59,14,0,1
35,1,1,1,5,74,12,0,0
43,1,0,1,5,155,18,0,0
47,1,1,0,1,124,9,1,0
38,1,0,1,6,100,15,1,1
48,1,1,0,1,176,20,0,1
31,1,0,1,2,62.5,18,1,0
76,1,0,1,4,150,16,1,1
45,1,1,1,4,134,9,0,0
39,1,1,1,3,46,18,0,1
52,1,1,1,3,36,9,0,0
39,0,1,1,4,325,15,1,0
48,1,1,1,5,193,20,1,0
23,1,1,0,4,76,8,1,0
53,1,1,1,7,87,12,0,0
54,1,0,0,2,96,15,0,1
63,1,1,0,1,37,10,0,0
49,1,1,1,2,131,20,1,0
47,1,1,1,3,45,16,1,1
45,1,1,1,2,59.5,9,0,0
23,1,1,1,2,96,15,1,1
57,1,1,1,6,173,16,0,1
43,1,1,1,2,70,18,0,1
53,1,1,1,3,132,18,1,0
42,0,1,0,1,82.5,8,0,0
41,1,1,1,5,89,13,1,1
50,1,1,1,3,77,20,1,0
48,1,1,1,5,329,20,0,0
43,1,0,1,3,394,12,1,0
55,1,1,1,5,52,20,0,1
61,1,1,0,1,87,20,0,1
35,0,0,1,3,114,8,1,0
44,1,1,1,6,97,15,0,1
29,1,0,0,4,29,8,1,0
45,1,1,1,3,153,8,1,0
41,1,1,1,3,64,18,0,1
31,1,1,1,2,108,18,0,1
29,0,1,1,3,85,12,1,0
27,0,0,0,1,91,12,0,0
49,1,0,1,2,152,8,0,0
35,1,1,0,5,6,12,0,0
51,1,1,1,6,63,20,1,0
35,1,0,1,5,436,15,0,0
40,0,1,1,4,112,8,1,0
53,1,1,1,2,24,10,1,0
47,1,1,0,7,25,15,0,1
36,1,1,1,5,154,12,1,0
48,1,1,1,6,104,15,0,1
64,1,1,1,3,153,20,0,1
50,1,0,1,7,129,15,0,1
56,1,1,1,2,103,12,1,0
49,1,1,1,4,106,20,1,0
49,1,1,1,4,58.5,8,1,0
36,1,1,1,3,96,18,0,1
36,1,1,0,3,68,8,0,0
61,1,0,0,4,32,10,0,0
37,1,0,1,4,58,18,1,0
55,1,1,1,4,160,20,0,1
51,1,0,1,6,125,13,0,1
44,1,1,1,5,97,15,0,1
70,1,1,0,1,72,13,0,1
46,1,1,1,6,197,12,1,0
51,1,0,1,5,11,9,0,0
42,1,0,0,5,45,15,0,1
65,1,1,1,2,118,16,0,1
52,1,1,1,4,193,15,1,0
43,1,1,1,4,71,18,1,0
44,1,1,1,6,41,18,0,1
45,1,1,0,1,5,18,0,1
57,1,1,1,3,51,16,0,1
35,1,1,1,5,93,15,0,1
64,1,1,1,3,46,20,0,1
74,0,0,1,3,63,20,0,0
48,1,1,0,1,27,8,1,0
46,1,1,1,3,63,9,0,0
43,1,0,1,6,19,20,1,0
42,1,1,1,6,69,8,1,0
48,1,1,1,4,53,20,1,0
62,0,1,1,2,79,20,1,0
49,1,1,1,2,69,16,1,1
40,1,1,0,3,110,18,0,1
46,1,1,0,2,66,15,0,1
54,1,1,1,5,56,18,1,0
56,1,1,1,3,122,12,1,0
45,1,1,1,5,179,15,1,0
46,1,1,0,2,88,10,0,0
42,1,1,1,3,76,15,0,1
41,1,1,1,2,71,18,1,0
46,1,1,0,4,9,20,0,1
41,1,0,1,4,234,15,0,0
32,1,1,1,5,150,18,1,0
60,1,1,0,4,41,13,1,1
60,1,1,1,5,80,20,1,0
47,0,1,1,2,67,8,0,0
56,1,1,1,4,171,20,0,1
27,1,0,1,2,109,15,0,1
53,1,1,1,3,96,18,1,0
74,1,1,1,4,6,20,1,0
41,1,0,1,2,148,15,0,1
59,1,1,0,1,179,20,1,0
42,1,0,1,3,65,18,0,0
34,1,1,0,1,56,15,0,1
53,1,1,1,2,128,20,0,1
51,1,1,0,2,46,20,0,1
56,1,1,1,4,89,18,1,0
41,1,0,1,3,85,20,0,0
80,0,1,0,5,43,16,1,1
53,0,1,0,2,23,8,1,0
56,1,1,0,1,31,20,1,0
56,1,1,1,5,144,13,1,1
19,1,1,1,4,219,14,1,0
43,1,1,1,2,66,9,1,1
59,1,1,0,1,7,20,0,1
65,1,1,1,3,21,20,0,1
43,1,1,0,3,124,20,0,1
66,0,1,0,1,72,10,0,0
65,1,1,1,5,188,20,1,0
45,1,0,1,2,143,15,1,1
48,1,1,1,7,148,15,0,1
39,1,1,0,1,158,18,1,0
51,1,1,0,1,232,20,1,0
43,1,1,1,3,148,15,0,1
